campaign_name,budget,roi,type,target_audience,channel,conversion_rate,revenue,duracion_dias,theme,roi_categoria,conversion_categoria,revenue_categoria,budget_categoria,roi_recalculated,start_month,temporada_inicio,net_profit,conversions,costo_por_conversion,costo_clicks,ingresos_por_click,revenue_per_dollar,efficiency_index
Profit-focused next generation installation,16505.53,0.21,podcast,B2C,paid,0.29,401190.17,1,Innovación/Generacional,Bajo,Baja,Media,Alto,23.306409427628196,3,Primavera,384684.64,116345.14929999999,0.14186693729224514,4991.980839488753,80.36692906078689,24.306409427628196,0.060899999999999996
Right-sized transitional standardization,9929.8,0.97,email,B2C,promotion,0.65,970132.5,1,Procesos/Metodología,Medio,Media,Mucha,Medio,96.6990976656126,2,Invierno,960202.7,630586.125,0.01574693702624681,6521.116951686347,148.76784256248092,97.69909766561261,0.6305
Quality-focused local methodology,11092.23,0.54,social media,B2C,paid,0.83,104296.76,1,Procesos/Metodología,Medio,Alta,Poca,Alto,8.402686384973986,9,Otoño,93204.53,86566.31079999999,0.12813564419566326,10302.218461324615,10.123718536113236,9.402686384973986,0.4482
Intuitive mobile focus group,56406.79,0.62,podcast,B2C,referral,0.7,149846.93,1,Usuario/Cliente,Medio,Media,Poca,Muy Alto,1.6565406398768656,6,Verano,93440.13999999998,104892.851,0.5377562861743552,63320.42116865718,2.3664866283955224,2.656540639876866,0.434
Extended web-enabled approach,94020.1,0.73,social media,B2B,referral,0.47,253543.28,1,Procesos/Metodología,Medio,Media,Poca,Muy Alto,1.6966923030288203,1,Invierno,159523.18,119165.3416,0.7889886332520697,70233.91417953279,3.609983623465575,2.6966923030288203,0.34309999999999996
Configurable context-sensitive orchestration,45583.71,0.3,social media,B2C,organic,0.0,959198.9,1,Tecnología/IT,Bajo,Baja,Mucha,Alto,20.042580781599394,9,Otoño,913615.1900000001,0.0,0.1880669593523614,0.0,19.67016197085956,21.042580781599394,0.0
Organized multi-state definition,94235.4,0.21,social media,B2B,promotion,0.16,138245.41,1,Datos/Análisis,Bajo,Baja,Poca,Muy Alto,0.4670220532835857,9,Otoño,44010.01000000001,22119.265600000002,4.260331319499143,47362.35782546379,2.9188878330224104,1.4670220532835856,0.0336
Horizontal systematic moderator,20557.58,0.16,webinar,B2B,promotion,0.8,851130.62,1,Procesos/Metodología,Bajo,Alta,Mucha,Alto,40.40227692169993,6,Verano,830573.04,680904.496,0.03019157623538441,16853.121850523443,50.5028461521249,41.40227692169992,0.128
Reverse-engineered non-volatile intranet,35179.9,0.28,webinar,B2B,referral,0.53,119499.36,1,Red/Conectividad,Bajo,Media,Poca,Alto,2.396807836292883,8,Verano,84319.45999999999,63334.660800000005,0.5554604628118573,26424.588505167376,4.522278936401666,3.396807836292883,0.14840000000000003
Versatile systematic flexibility,24546.35,0.81,webinar,B2C,promotion,0.14,415710.74,1,Procesos/Metodología,Medio,Baja,Media,Alto,15.935745640390529,5,Primavera,391164.39,58199.503600000004,0.42176218836340723,3652.1355770443724,113.82675457421804,16.93574564039053,0.11340000000000001
Sharable tangible structure,11545.73,0.43,social media,B2C,promotion,0.5,30036.66,1,Arquitectura/Infraestructura,Bajo,Media,Poca,Alto,1.6015384042412217,9,Otoño,18490.93,15018.33,0.7687758891967349,9377.43981675881,3.203076808482444,2.6015384042412215,0.215
Enhanced optimizing time-frame,1378.61,0.15,email,B2B,organic,0.66,862862.99,1,Procesos/Metodología,Bajo,Media,Mucha,Medio,624.8934651569335,11,Otoño,861484.38,569489.5734,0.002420781809523468,911.3386603538579,946.8082805408084,625.8934651569334,0.099
Stand-alone zero-defect Graphic Interface,41687.29,0.31,social media,B2B,organic,0.97,306545.57,1,Red/Conectividad,Bajo,Alta,Poca,Alto,6.3534540144010325,1,Invierno,264858.28,297349.2029,0.1401964074341899,46801.18912106935,6.549952592166013,7.353454014401032,0.30069999999999997
Intuitive 24hour flexibility,78922.22,0.6,podcast,B2C,organic,0.5,820394.15,1,Arquitectura/Infraestructura,Medio,Media,Mucha,Muy Alto,9.394970516541477,5,Primavera,741471.93,410197.075,0.19240073810862743,43661.347768763815,18.789941033082954,10.394970516541475,0.3
Profound heuristic solution,29965.35,0.55,email,B2B,organic,0.69,800087.39,1,Productos/Servicios,Medio,Media,Mucha,Alto,25.70041865020766,9,Otoño,770122.04,552060.2991,0.05427912503190542,21480.595573704373,37.24698355102559,26.70041865020766,0.3795
Organized explicit pricing structure,44016.46,0.67,webinar,B2C,organic,0.46,516247.3,1,Arquitectura/Infraestructura,Medio,Media,Media,Alto,10.72850565447562,9,Otoño,472230.83999999997,237473.758,0.18535294329237,22134.840177013175,23.322838379294826,11.72850565447562,0.30820000000000003
Compatible local concept,79189.2,0.81,webinar,B2B,referral,0.15,9576.39,1,Arquitectura/Infraestructura,Medio,Baja,Poca,Muy Alto,-0.8790694943249837,6,Verano,-69612.81,1436.4585,55.128080623282884,-1634.0670553049072,-5.860463295499891,0.12093050567501629,0.1215
Business-focused directional instruction set,65347.8,0.74,podcast,B2B,promotion,0.8,868299.33,1,Gestión/Management,Medio,Alta,Mucha,Muy Alto,12.287353667606252,6,Verano,802951.5299999999,694639.464,0.09407441325562234,56532.877850770405,15.359192084507814,13.287353667606252,0.592
Up-sized foreground open system,64165.51,0.66,podcast,B2B,promotion,0.44,290264.87,1,Tecnología/IT,Medio,Media,Poca,Muy Alto,3.5236899075531385,4,Primavera,226099.36,127716.5428,0.5024056288501414,36245.11411354206,8.00838615352986,4.5236899075531385,0.2904
Operative exuding process improvement,55991.95,0.15,social media,B2B,organic,0.72,972995.99,1,Procesos/Metodología,Bajo,Alta,Mucha,Muy Alto,16.377426397901843,5,Primavera,917004.04,700557.1128,0.07992488974412137,42775.77537394705,22.746425552641448,17.377426397901843,0.108
Ergonomic full-range workforce,88094.67,0.94,email,B2B,paid,0.24,295898.2,1,Gestión/Management,Medio,Baja,Poca,Muy Alto,2.3588660925797216,4,Primavera,207803.53000000003,71015.568,1.2404979989739715,30105.807287405365,9.828608719082174,3.3588660925797216,0.22559999999999997
Down-sized object-oriented website,23030.51,0.4,social media,B2C,referral,0.9,14158.69,1,Usuario/Cliente,Bajo,Alta,Poca,Alto,-0.38522030124387163,11,Otoño,-8871.819999999998,12742.821,1.8073321441147137,-33079.30801895328,-0.42802255693763513,0.6147796987561284,0.36000000000000004
Fully-configurable web-enabled info-mediaries,44207.35,0.79,social media,B2C,organic,0.51,865565.75,1,Red/Conectividad,Medio,Media,Mucha,Alto,18.57967962341104,3,Primavera,821358.4,441438.53250000003,0.10014384052438828,23759.211216095042,36.430744359629486,19.57967962341104,0.40290000000000004
User-centric intangible success,40594.89,0.94,email,B2C,referral,0.86,313328.51,1,Usuario/Cliente,Medio,Alta,Poca,Alto,6.718422441839355,1,Invierno,272733.62,269462.5186,0.15065134183006926,40108.00465923473,7.812119118417854,7.718422441839355,0.8083999999999999
Realigned zero administration intranet,55314.88,0.11,social media,B2B,paid,0.34,354396.83,1,Gestión/Management,Bajo,Baja,Media,Muy Alto,5.406898650055826,3,Primavera,299081.95,120494.92220000002,0.45906399199285086,22285.404258272145,15.902643088399486,6.406898650055826,0.0374
Secured grid-enabled policy,91275.2,0.77,email,B2C,paid,0.38,761329.99,1,Seguridad,Medio,Baja,Mucha,Muy Alto,7.341038858309815,7,Verano,670054.79,289305.3962,0.3154977445940913,39409.32636155655,19.318523311341618,8.341038858309815,0.2926
Sharable neutral array,67716.57,0.39,webinar,B2B,promotion,0.15,120441.4,1,Procesos/Metodología,Bajo,Baja,Poca,Muy Alto,0.7786104641744256,3,Primavera,52724.82999999999,18066.21,3.7482443744426757,23203.14307508816,5.190736427829504,1.7786104641744256,0.058499999999999996
Universal global benchmark,15390.47,0.57,webinar,B2B,paid,0.72,289275.2,1,Procesos/Metodología,Medio,Alta,Poca,Alto,17.795735282938082,5,Primavera,273884.73000000004,208278.144,0.07389383112613103,11703.823454807718,24.71629900408067,18.79573528293808,0.41039999999999993
Adaptive well-modulated extranet,71105.48,0.41,social media,B2C,promotion,0.9,242732.54,1,Red/Conectividad,Bajo,Alta,Poca,Muy Alto,2.4136966658547276,11,Otoño,171627.06,218459.28600000002,0.3254861869318752,90508.17739048423,2.6818851842830305,3.4136966658547276,0.369
Robust tangible strategy,4459.25,0.95,webinar,B2C,paid,0.62,285414.63,1,Gestión/Management,Medio,Media,Poca,Medio,63.00507484442451,5,Primavera,280955.38,176957.0706,0.02519961471378471,2808.6161477778073,101.62108845874921,64.00507484442451,0.589
Versatile context-sensitive interface,30382.56,0.71,webinar,B2B,paid,0.95,441419.78,1,Red/Conectividad,Medio,Alta,Media,Alto,13.52872239863922,11,Otoño,411037.22000000003,419348.791,0.07245176486034033,30996.92481251445,14.24076041962023,14.52872239863922,0.6745
Synergistic value-added help-desk,29527.93,0.85,social media,B2C,paid,0.61,142683.63,1,Procesos/Metodología,Medio,Media,Poca,Alto,3.832158231206861,4,Primavera,113155.70000000001,87037.0143,0.3392571567106249,22712.270488003687,6.282226608535838,4.8321582312068605,0.5185
Multi-channeled didactic process improvement,97339.13,0.5,email,B2B,organic,0.69,409395.67,1,Procesos/Metodología,Bajo,Media,Media,Muy Alto,3.20586941757133,12,Invierno,312056.54,282483.01229999994,0.3445840130613759,88114.3226706971,4.64618756169758,4.20586941757133,0.345
Distributed stable emulation,38723.34,0.41,email,B2C,referral,0.22,122519.77,1,Procesos/Metodología,Bajo,Baja,Poca,Alto,2.163977332533816,12,Invierno,83796.43000000001,26954.349400000003,1.4366267731173654,12455.929641572986,9.836260602426437,3.163977332533816,0.09019999999999999
Operative context-sensitive Local Area Network,62234.75,0.51,email,B2B,promotion,0.84,640882.28,1,Red/Conectividad,Medio,Alta,Media,Muy Alto,9.297820429904515,8,Verano,578647.53,538341.1152,0.11560467562816387,57899.71093317066,11.068833845124423,10.297820429904515,0.4284
Seamless motivating infrastructure,63478.39,0.96,podcast,B2B,organic,0.28,563372.52,1,Arquitectura/Infraestructura,Medio,Baja,Media,Muy Alto,7.875028493948886,2,Invierno,499894.13,157744.30560000002,0.4024131949394438,20030.950455761475,28.12510176410316,8.875028493948886,0.26880000000000004
Switchable leadingedge alliance,93236.34,0.92,webinar,B2C,referral,0.85,545988.99,1,Procesos/Metodología,Medio,Alta,Media,Muy Alto,4.855967640943435,1,Invierno,452752.65,464090.64149999997,0.20090114228256853,95571.19730102542,5.712903106992277,5.855967640943435,0.782
Multi-lateral grid-enabled middleware,84718.25,0.98,social media,B2B,paid,0.97,76971.76,1,Red/Conectividad,Medio,Alta,Poca,Muy Alto,-0.09143826743352236,6,Verano,-7746.490000000005,74662.6072,1.1346811098233387,-816535.6725977049,-0.09426625508610552,0.9085617325664777,0.9506
Inverse system-worthy utilization,17398.1,0.22,email,B2C,paid,0.6,36397.45,1,Tecnología/IT,Bajo,Media,Poca,Alto,1.0920359119673988,8,Verano,18999.35,21838.469999999998,0.7966721111872764,19997.941240463486,1.820059853278998,2.0920359119673986,0.132
Extended next generation paradigm,78135.6,0.54,podcast,B2B,referral,0.11,551156.74,1,Innovación/Generacional,Medio,Baja,Media,Muy Alto,6.053849205739765,6,Verano,473021.14,60627.2414,1.2887869907272411,10014.659985669647,55.03499277945241,7.053849205739764,0.0594
Customer-focused bifurcated service-desk,24769.6,0.65,social media,B2B,organic,0.9,161983.35,1,Usuario/Cliente,Medio,Alta,Poca,Alto,5.539602981073575,4,Primavera,137213.75,145785.015,0.16990497960301335,26316.87063099726,6.155114423415083,6.539602981073575,0.5850000000000001
Extended tangible hierarchy,36943.95,0.63,social media,B2C,referral,0.46,135256.94,1,Procesos/Metodología,Medio,Media,Poca,Alto,2.661139103966956,8,Verano,98312.99,62218.19240000001,0.5937805097661435,23380.285648071327,5.785085008623816,3.661139103966956,0.2898
Down-sized systematic contingency,67417.39,0.15,podcast,B2C,paid,0.74,291171.32,1,Procesos/Metodología,Bajo,Alta,Poca,Muy Alto,3.3189349216871196,5,Primavera,223753.93,215466.7768,0.31288995455006036,64920.45848566124,4.48504719146908,4.31893492168712,0.111
Focused holistic installation,65008.76,0.15,podcast,B2B,paid,0.36,433912.4,1,Productos/Servicios,Bajo,Baja,Media,Muy Alto,5.674675843686297,12,Invierno,368903.64,156208.464,0.41616669375866855,27527.29288912584,15.76298845468416,6.674675843686297,0.054
Profound 24/7 parallelism,75478.5,0.15,social media,B2B,referral,0.34,372918.3,1,Procesos/Metodología,Bajo,Baja,Media,Muy Alto,3.9407221924124087,6,Verano,297439.8,126792.22200000001,0.5952928248232766,32174.869429803948,11.59035938944826,4.940722192412409,0.051000000000000004
Ergonomic incremental utilization,30574.8,0.2,webinar,B2C,promotion,0.92,985934.77,1,Procesos/Metodología,Bajo,Alta,Mucha,Alto,31.246646584769156,11,Otoño,955359.97,907059.9884,0.033707583170912575,29029.034713828674,33.96374628779256,32.24664658476916,0.18400000000000002
Implemented actuating structure,73452.84,0.1,podcast,B2B,paid,0.83,870280.71,1,Arquitectura/Infraestructura,Bajo,Alta,Mucha,Muy Alto,10.848156041345712,1,Invierno,796827.87,722332.9892999999,0.10168833638787818,66585.78532120696,13.07006751969363,11.848156041345712,0.083
Optimized high-level ability,2113.42,0.97,email,B2C,paid,0.6,545164.59,1,Procesos/Metodología,Medio,Media,Media,Medio,256.9537384902196,4,Primavera,543051.1699999999,327098.75399999996,0.006461106849706925,1272.9869427934018,428.25623081703276,257.9537384902196,0.582
Up-sized eco-centric open architecture,43439.29,0.57,social media,B2B,paid,0.24,887646.91,1,Arquitectura/Infraestructura,Medio,Baja,Mucha,Alto,19.434194711745977,5,Primavera,844207.62,213035.2584,0.203906575494829,10961.877328070714,80.97581129894158,20.43419471174598,0.13679999999999998
Business-focused systematic Graphical User Interface,55795.59,0.37,social media,B2B,organic,0.7,678927.4,1,Gestión/Management,Bajo,Media,Media,Muy Alto,11.168119380044196,1,Invierno,623131.81,475249.18,0.11740281172079034,42554.0920389158,15.954456257205996,12.168119380044194,0.259
Up-sized maximized time-frame,7795.44,0.95,social media,B2B,organic,0.24,533292.53,1,Procesos/Metodología,Medio,Baja,Media,Medio,67.4108312038833,5,Primavera,525497.0900000001,127990.2072,0.060906534730572726,1898.659383280634,280.87846334951377,68.4108312038833,0.22799999999999998
Versatile explicit standardization,93728.56,0.87,webinar,B2B,paid,0.68,371660.32,1,Procesos/Metodología,Medio,Media,Media,Muy Alto,2.965283580586323,5,Primavera,277931.76,252729.01760000002,0.37086584235588776,85229.29113917264,4.360711147921063,3.965283580586323,0.5916
Extended regional paradigm,61599.31,0.44,email,B2C,organic,0.3,510396.54,1,Procesos/Metodología,Bajo,Baja,Media,Muy Alto,7.2857509280542265,1,Invierno,448797.23,153118.962,0.4022970714757066,21016.222419902682,24.285836426847418,8.285750928054227,0.132
Multi-channeled real-time info-mediaries,71582.81,0.51,email,B2B,paid,0.0,878650.2,1,Procesos/Metodología,Medio,Baja,Mucha,Muy Alto,11.274597770051216,6,Verano,807067.3899999999,0.0,0.1880669593523614,0.0,19.67016197085956,12.274597770051217,0.0
Function-based 4thgeneration flexibility,40565.83,0.62,social media,B2C,promotion,0.11,90238.91,1,Arquitectura/Infraestructura,Medio,Baja,Poca,Alto,1.224505452002338,2,Invierno,49673.08,9926.2801,4.086710186628725,8106.358435373506,11.1318677454758,2.224505452002338,0.0682
Stand-alone client-driven approach,8570.41,0.52,podcast,B2B,paid,0.71,864848.47,1,Usuario/Cliente,Medio,Alta,Mucha,Medio,99.91097975476085,2,Invierno,856278.0599999999,614042.4136999999,0.013957358333535586,6145.89522800411,140.71968979543783,100.91097975476086,0.3692
Balanced optimizing software,10297.36,0.95,podcast,B2B,paid,0.71,997657.18,1,Tecnología/IT,Medio,Alta,Mucha,Alto,95.88475298523117,4,Primavera,987359.8200000001,708336.5978,0.014537382413928974,7387.374694588855,135.04894786652278,96.88475298523116,0.6745
De-engineered object-oriented framework,12624.62,0.31,social media,B2C,paid,0.51,490299.83,1,Arquitectura/Infraestructura,Bajo,Media,Media,Alto,37.836799048208974,10,Otoño,477675.21,250052.91330000001,0.050487794096818465,6608.72271413341,74.18980205531172,38.836799048208974,0.1581
Multi-layered full-range throughput,71398.88,0.38,social media,B2B,paid,0.83,428690.2,1,Arquitectura/Infraestructura,Bajo,Alta,Media,Muy Alto,5.004158608650443,2,Invierno,357291.32,355812.866,0.20066413225203614,71103.43492808637,6.029106757410172,6.004158608650443,0.3154
Self-enabling multi-tasking help-desk,95378.2,0.69,email,B2B,referral,0.91,744126.87,1,Procesos/Metodología,Medio,Alta,Mucha,Muy Alto,6.801854826364935,5,Primavera,648748.67,677155.4517,0.14085126208546775,99554.5287257898,7.474565743258171,7.801854826364934,0.6279
Object-based national standardization,95049.66,0.84,podcast,B2C,promotion,0.2,307444.6,1,Procesos/Metodología,Medio,Baja,Poca,Muy Alto,2.2345681194440883,8,Verano,212394.93999999997,61488.92,1.5458014224351315,27517.138307377758,11.172840597220441,3.2345681194440883,0.168
Object-based leadingedge initiative,14254.9,0.8,podcast,B2C,promotion,0.31,373966.59,1,Arquitectura/Infraestructura,Medio,Baja,Media,Alto,25.234248574174494,3,Primavera,359711.69,115929.6429,0.1229616484913713,4594.138896556879,81.40080185217577,26.234248574174497,0.248
Sharable background circuit,39380.23,0.58,email,B2B,referral,0.99,878859.45,1,Procesos/Metodología,Medio,Alta,Mucha,Alto,21.317275698999214,8,Verano,839479.22,870070.8555,0.04526094599200146,40815.29308835872,21.532601716160823,22.317275698999214,0.5741999999999999
Synchronized national system engine,1223.82,0.71,social media,B2C,paid,0.3,768567.7,1,Tecnología/IT,Medio,Baja,Mucha,Medio,627.0071415731072,1,Invierno,767343.88,230570.30999999997,0.005307795266441721,367.73155313912184,2090.0238052436907,628.0071415731071,0.213
Front-line attitude-oriented adapter,32575.19,0.9,webinar,B2C,referral,0.17,262152.11,1,Usuario/Cliente,Medio,Baja,Poca,Alto,7.04760033632958,1,Invierno,229576.91999999998,44565.858700000004,0.7309449643792008,6323.550793632275,41.456472566644585,8.04760033632958,0.15300000000000002
Grass-roots scalable framework,61978.1,0.39,social media,B2C,paid,0.77,108.21,1,Arquitectura/Infraestructura,Bajo,Alta,Poca,Muy Alto,-0.9982540607085406,2,Invierno,-61869.89,83.32169999999999,743.8410402092132,-83.46742906395986,-1.2964338450760269,0.0017459392914594026,0.3003
Networked zero administration array,62893.8,0.18,email,B2B,promotion,0.53,956677.1,1,Red/Conectividad,Bajo,Media,Mucha,Muy Alto,14.210992180469297,12,Invierno,893783.2999999999,507038.863,0.1240413794474764,35679.342903083336,26.813192793338295,15.210992180469297,0.0954
Visionary client-driven instruction set,80963.14,0.14,email,B2C,organic,0.7,520779.28,1,Usuario/Cliente,Bajo,Media,Media,Muy Alto,5.432300921135223,12,Invierno,439816.14,364545.496,0.22209337624075323,67107.01437427339,7.760429887336033,6.432300921135223,0.098
Seamless directional Graphic Interface,89833.97,0.6,email,B2C,promotion,0.42,533309.75,1,Red/Conectividad,Medio,Media,Media,Muy Alto,4.9366156254699645,8,Verano,443475.78,223990.095,0.40106224339964675,45373.20950092731,11.753846727309439,5.9366156254699645,0.252
Innovative 4thgeneration protocol,78857.26,0.15,webinar,B2C,promotion,0.74,899416.78,1,Innovación/Generacional,Bajo,Alta,Mucha,Muy Alto,10.40563062931682,8,Verano,820559.52,665568.4172,0.11848107266229217,63962.333558605074,14.061663012590296,11.40563062931682,0.111
Cross-group radical definition,42878.1,0.48,webinar,B2C,organic,0.66,236497.1,1,Procesos/Metodología,Bajo,Media,Poca,Alto,4.515568553643935,4,Primavera,193619.0,156088.086,0.27470450243076205,34566.65182816046,6.841770535824144,5.515568553643935,0.3168
Automated client-server contingency,27483.74,0.8,social media,B2B,organic,0.38,138657.81,1,Usuario/Cliente,Medio,Baja,Poca,Alto,4.045085203105545,11,Otoño,111174.06999999999,52689.9678,0.5216123893702589,13025.675642023109,10.644961060804066,5.045085203105545,0.30400000000000005
Enterprise-wide tangible secured line,32993.61,0.4,email,B2B,promotion,0.9,15015.31,1,Seguridad,Bajo,Alta,Poca,Alto,-0.5449024826322431,7,Verano,-17978.300000000003,13513.779,2.4414791747001336,-24800.36232303332,-0.6054472029247145,0.45509751736775694,0.36000000000000004
Open-architected transitional framework,2568.1,0.44,podcast,B2C,organic,0.26,189403.95,1,Arquitectura/Infraestructura,Bajo,Baja,Poca,Medio,72.75256025855691,10,Otoño,186835.85,49245.027,0.0521494282052074,676.8837663580089,279.81753945598814,73.75256025855691,0.1144
Networked motivating Graphic Interface,9689.82,0.23,podcast,B2C,referral,0.31,570403.72,1,Red/Conectividad,Bajo,Baja,Media,Medio,57.866286473845754,8,Verano,560713.9,176825.1532,0.05479887801392274,3055.7542910572106,186.6654402382121,58.86628647384575,0.0713
Balanced impactful collaboration,48068.29,0.96,social media,B2C,organic,0.13,749632.31,1,Procesos/Metodología,Medio,Baja,Mucha,Alto,14.595152438333047,9,Otoño,701564.02,97452.20030000001,0.4932499199815399,6677.025177486279,112.27040337179267,15.595152438333047,0.1248
Phased clear-thinking matrix,41572.75,0.88,webinar,B2B,paid,0.4,745526.31,1,Procesos/Metodología,Medio,Baja,Mucha,Alto,16.93305254042612,12,Invierno,703953.56,298210.52400000003,0.1394073872456627,17611.149749169534,42.3326313510653,17.93305254042612,0.35200000000000004
Multi-channeled hybrid workforce,54998.51,0.46,email,B2B,promotion,0.44,328378.21,1,Red/Conectividad,Bajo,Media,Poca,Muy Alto,4.970674660095337,12,Invierno,273379.7,144486.4124,0.3806483190110685,29067.76690897504,11.296987863853039,5.970674660095337,0.2024
Up-sized dedicated workforce,26043.99,0.28,email,B2C,organic,0.25,990541.8,1,Gestión/Management,Bajo,Baja,Mucha,Alto,37.03341193112115,9,Otoño,964497.81,247635.45,0.10517068537642732,6686.811640811813,148.1336477244846,38.03341193112115,0.07
Focused tangible array,24633.17,0.52,podcast,B2B,referral,0.45,477094.47,1,Usuario/Cliente,Medio,Media,Media,Alto,18.367968880984463,12,Invierno,452461.3,214692.5115,0.11473697814560244,11688.418729969733,40.81770862440992,19.36796888098446,0.234
Organized heuristic customer loyalty,56844.8,0.17,email,B2B,referral,0.45,213233.35,1,Usuario/Cliente,Bajo,Media,Poca,Muy Alto,2.751149621425354,8,Verano,156388.55,95955.0075,0.592410979697959,34878.14939352019,6.113665825389676,3.7511496214253546,0.07650000000000001
Implemented radical array,50192.71,0.74,email,B2B,organic,0.13,579337.15,1,Procesos/Metodología,Medio,Baja,Media,Muy Alto,10.54225683371151,8,Verano,529144.4400000001,75313.8295,0.6664474550454242,7143.994942256116,81.09428333624238,11.54225683371151,0.09620000000000001
Reactive even-keeled hardware,86585.56,0.62,email,B2B,organic,0.94,343542.86,1,Tecnología/IT,Medio,Alta,Poca,Muy Alto,2.9676692048882054,4,Primavera,256957.3,322930.28839999996,0.26812461732530385,108816.13350574396,3.15709489881724,3.9676692048882054,0.5828
Implemented logistical architecture,15386.79,0.23,webinar,B2B,organic,0.98,973522.31,1,Arquitectura/Infraestructura,Bajo,Alta,Mucha,Alto,62.270006934519806,7,Verano,958135.52,954051.8638,0.016127833909064682,15321.210174317723,63.540823402571235,63.270006934519806,0.22540000000000002
Team-oriented intermediate matrices,56098.87,0.74,webinar,B2C,organic,0.53,693941.43,1,Usuario/Cliente,Medio,Media,Mucha,Muy Alto,11.369971623314338,5,Primavera,637842.56,367788.95790000004,0.152530055062863,32347.39453050542,21.452776647762903,12.369971623314338,0.3922
Operative optimizing firmware,86427.37,0.16,webinar,B2B,organic,0.69,615345.97,1,Procesos/Metodología,Bajo,Media,Media,Muy Alto,6.119804409181953,4,Primavera,528918.6,424588.71929999994,0.2035555022339945,69379.4590335209,8.869281752437614,7.119804409181953,0.1104
Cloned system-worthy project,12214.82,0.36,email,B2B,organic,0.46,553547.53,1,Tecnología/IT,Bajo,Media,Media,Alto,44.31769850067378,5,Primavera,541332.7100000001,254631.86380000002,0.04797050855188375,5745.602150258971,96.34282282755169,45.31769850067378,0.1656
Versatile regional capability,83088.32,0.14,email,B2C,paid,0.8,564579.89,1,Productos/Servicios,Bajo,Alta,Media,Muy Alto,5.794936881621869,9,Otoño,481491.57,451663.912,0.18396050202921682,77941.12709534634,7.243671102027335,6.794936881621869,0.11200000000000002
De-engineered static standardization,80176.5,0.46,email,B2C,promotion,0.11,24198.61,1,Datos/Análisis,Bajo,Baja,Poca,Muy Alto,-0.6981832581866257,11,Otoño,-55977.89,2661.8471,30.120625636235832,-3812.533555894122,-6.347120528969325,0.30181674181337426,0.0506
Total bi-directional attitude,11441.68,0.51,podcast,B2B,promotion,0.39,831009.89,1,Procesos/Metodología,Medio,Baja,Mucha,Alto,71.63005869767376,4,Primavera,819568.21,324093.8571,0.0353036003285605,4524.551047317866,183.66681717352247,72.63005869767376,0.19890000000000002
Progressive non-volatile service-desk,48365.23,0.67,webinar,B2C,organic,0.67,340157.74,1,Productos/Servicios,Medio,Media,Poca,Alto,6.033104980582125,9,Otoño,291792.51,227905.6858,0.2122159867588525,37775.85282098137,9.004634299376306,7.033104980582124,0.4489000000000001
Business-focused needs-based synergy,86182.78,0.29,webinar,B2B,promotion,0.12,761650.71,1,Gestión/Management,Bajo,Baja,Mucha,Muy Alto,7.837620578031945,6,Verano,675467.9299999999,91398.08519999999,0.9429385726343423,11661.45825637178,65.31350481693288,8.837620578031945,0.0348
Optional holistic Graphical User Interface,87937.87,0.75,social media,B2B,promotion,0.96,186429.38,1,Usuario/Cliente,Medio,Alta,Poca,Muy Alto,1.1200124587961935,4,Primavera,98491.51000000001,178972.2048,0.4913493137008054,159794.83388279632,1.1666796445793683,2.1200124587961935,0.72
Grass-roots bottom-line strategy,13932.94,0.48,webinar,B2C,promotion,0.21,737381.8,1,Gestión/Management,Bajo,Baja,Mucha,Alto,51.92363277240841,4,Primavera,723448.8600000001,154850.178,0.08997690658127626,2982.267798532878,247.25539415432576,52.92363277240841,0.10079999999999999
Quality-focused fault-tolerant secured line,8324.3,0.68,webinar,B2C,promotion,0.76,875993.48,1,Seguridad,Medio,Alta,Mucha,Medio,104.23329048688778,2,Invierno,867669.1799999999,665755.0448,0.012503547761325201,6387.163272790951,137.14906643011548,105.2332904868878,0.5168
Secured solution-oriented application,10216.93,0.24,social media,B2B,organic,0.12,597726.39,1,Productos/Servicios,Bajo,Baja,Media,Alto,57.503522095189055,9,Otoño,587509.46,71727.16679999999,0.14244156650559356,1247.3525827038156,479.19601745990883,58.50352209518906,0.0288
Multi-tiered executive task-force,73598.13,0.43,email,B2C,promotion,0.45,508514.45,1,Gestión/Management,Bajo,Media,Media,Muy Alto,5.9093392726146705,2,Invierno,434916.32,228831.5025,0.32162586530235276,38723.70360599558,13.131865050254824,6.9093392726146705,0.1935
Focused empowering superstructure,39103.33,0.81,webinar,B2C,promotion,0.55,503191.26,1,Usuario/Cliente,Medio,Media,Media,Alto,11.868245747868531,2,Invierno,464087.93,276755.193,0.14129212744347672,23318.963803029077,21.578628632488236,12.868245747868531,0.44550000000000006
Reverse-engineered motivating algorithm,5833.99,0.34,webinar,B2C,promotion,0.65,181824.5,1,Tecnología/IT,Bajo,Media,Poca,Medio,30.166405838885566,1,Invierno,175990.51,118185.925,0.04936281541139522,3917.79934378706,46.40985513674702,31.166405838885566,0.22100000000000003
Configurable attitude-oriented throughput,60899.96,0.89,podcast,B2C,promotion,0.3,511916.8,1,Procesos/Metodología,Medio,Baja,Media,Muy Alto,7.405864305986407,1,Invierno,451016.83999999997,153575.03999999998,0.39654855372331343,20736.950294357965,24.68621435328803,8.405864305986407,0.267
Expanded neutral extranet,40596.83,0.94,podcast,B2B,promotion,0.22,794415.14,1,Red/Conectividad,Medio,Baja,Mucha,Alto,18.568403247248614,6,Verano,753818.31,174771.3308,0.23228540867756556,9412.297248870706,84.40183294203915,19.568403247248614,0.20679999999999998
